Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Necklace design (product.metafields.shopify.necklace-design),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Ring design (product.metafields.shopify.ring-design),Scarf/Shawl style (product.metafields.shopify.scarf-shawl-style),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,Fendy Chiffon Gown With Sequins-Multi Embroidered Work Dupatta,"<p>Fendy Chiffon Gown With Sequins-Multi Embroidered Work Dupatta, It Designed To Flatter All Body Types, Gowns For Women Combine The Best Parts Of Western And Indian Wear Into One Stunning Ensemble.</p>
<p><strong>Gown :-</strong><br>Fabric &amp; :- Fendy Chiffon With 12 Kali Stitched<br>Size :- M(38""), L(40""), XL(42""), XXL(44"")<br>Length :- 56 Inch<br>Flair :- 3.5 Mtr<br>Lining :- Cotton Full Inner Top To Bottom)<br>Sleeves Type :- Regular Full Sleeves<br>Neck Type :- Fancy Neck As Image<br>Stitching Type :- Standard Kali Stitching &amp; Stitched With Canvas Patta</p>
<p><strong>Dupatta :-</strong><br>Fabric &amp; Work :- Fendy Chiffon With Rich Sequins &amp; Zari Embroidered Cut-Work.<br>Length :- 2.3 Mtr</p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Womens Gown,"",true,Color,1,,Size,m,product.metafields.shopify.size,,,,,0.0,shopify,5,deny,manual,1700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0030.jpg?v=1752131880,1,"",false,,,,,,,,,,,,,,,,adults,,,,,,cotton,,,,,,,,,m; l; xl; 2xl,,,female,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0030.jpg?v=1752131880,kg,,1200.00,active
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,1,,,l,,,,,,0.0,shopify,5,deny,manual,1700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0027.jpg?v=1752131880,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0030.jpg?v=1752131880,kg,,1200.00,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,1,,,xl,,,,,,0.0,shopify,5,deny,manual,1700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0024.jpg?v=1752131880,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0030.jpg?v=1752131880,kg,,1200.00,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,1,,,2xl,,,,,,0.0,shopify,5,deny,manual,1700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0025.jpg?v=1752131880,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0030.jpg?v=1752131880,kg,,1200.00,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,2,,,m,,,,,,0.0,shopify,5,deny,manual,1700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0026.jpg?v=1752131880,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0027.jpg?v=1752131880,kg,,1200.00,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,2,,,l,,,,,,0.0,shopify,5,deny,manual,1700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0028.jpg?v=1752131880,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0027.jpg?v=1752131880,kg,,1200.00,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,2,,,xl,,,,,,0.0,shopify,5,deny,manual,1700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0029.jpg?v=1752131880,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0027.jpg?v=1752131880,kg,,1200.00,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,2,,,2xl,,,,,,0.0,shopify,5,deny,manual,1700.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0031.jpg?v=1752131880,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0027.jpg?v=1752131880,kg,,1200.00,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0032.jpg?v=1752131880,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0033.jpg?v=1752131880,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0034.jpg?v=1752131880,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fendy-chiffon-gown-with-sequins-multi-embroidered-work-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250710-WA0035.jpg?v=1752131880,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
premium-readymade-embroidered-gown,Premium Designer Readymade Embroidered Gown,"<p><strong>Premium Designer Readymade Embroidered Gown</strong></p>
<p>Fabric &amp; Work :- Faux Blooming With Sequins &amp; Zari Embroidered Work<br>Size :- M(38''), L(40''), XL(42''), XXL(44'')<br>Length :- 52-54  Inch<br>Flair :- 12 Mtr<br>Lining :- Cotton  (Full Inner Top To Bottom)<br>Sleeves Type :- Regular Full Sleeve<br>Neck Type     :- Fancy V Neck As Image<br>Stitching Type :- Standard Stitch 3 Layer Stitching</p>",Nirchal,Apparel & Accessories > Clothing > Dresses,Womens Gown,"",true,Color,purple,product.metafields.shopify.color-pattern,Size,m,product.metafields.shopify.size,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0018.jpg?v=1752047898,1,"",false,,,,,adult,,,,,,,,,,,adults,,purple; rani; rama,formal; party; wedding,gown,,cotton,,,,,v-neck,,,,m; l; xl; 2xl,maxi,long,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0018.jpg?v=1752047898,kg,,1100.00,active
premium-readymade-embroidered-gown,,,,,,,,,purple,,,l,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0014.jpg?v=1752047898,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0018.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,purple,,,xl,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0020.jpg?v=1752047898,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0018.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,purple,,,2xl,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0012.jpg?v=1752047898,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0018.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,rani,,,m,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0013.jpg?v=1752047898,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0014.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,rani,,,l,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0015.jpg?v=1752047898,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0014.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,rani,,,xl,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0016.jpg?v=1752047898,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0014.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,rani,,,2xl,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0017.jpg?v=1752047898,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0014.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,rama,,,m,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0019.jpg?v=1752047898,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0020.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,rama,,,l,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0020.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,rama,,,xl,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0020.jpg?v=1752047898,kg,,1100.00,
premium-readymade-embroidered-gown,,,,,,,,,rama,,,2xl,,,,,,0.0,shopify,5,deny,manual,1600.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250709-WA0020.jpg?v=1752047898,kg,,1100.00,
premium-readymade-designer-embroidered-gown,Premium Readymade Designer Embroidered Gown,"<p><strong>Premium Readymade Designer Gown</strong></p>
<p>Gown :-<br>Fabric &amp; Work :- Gold Crush Padding With Beads Embroidered Work.<br>Size :- M(38""), L(40""), XL(42""), XXL(44"")</p>
<p>Length :- 56 Inch<br>Flair  :- 3.5 Mtr <br>Lining :- Cotton  (Full Inner Top To Bottom)<br>Sleeves :- Half Sleeves <br>Stitching Type:- Stitch With Canvas Patta<br>Neck Type :- V Neck</p>
<p>Package Contain :- Gown</p>",Nirchal,Apparel & Accessories > Clothing > Dresses,Womens Gown,"",true,Color,1,,Size,m,product.metafields.shopify.size,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0334.jpg?v=1751972344,1,"",false,,,,,adult,,,,,,,,,,,adults,,"",formal,gown,,cotton,,,,,v-neck,,,,m; l; xl; 2xl,maxi,3-4,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0334.jpg?v=1751972344,kg,,1050.00,active
premium-readymade-designer-embroidered-gown,,,,,,,,,1,,,l,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0328.jpg?v=1751972344,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0334.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,1,,,xl,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0329.jpg?v=1751972344,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0334.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,1,,,2xl,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0322.jpg?v=1751972344,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0334.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,2,,,m,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0323.jpg?v=1751972344,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0328.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,2,,,l,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0324.jpg?v=1751972344,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0328.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,2,,,xl,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0325.jpg?v=1751972344,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0328.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,2,,,2xl,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0326.jpg?v=1751972344,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0328.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,3,,,m,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0327.jpg?v=1751972344,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0329.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,3,,,l,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0330.jpg?v=1751972344,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0329.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,3,,,xl,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0331.jpg?v=1751972344,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0329.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,3,,,2xl,,,,,,0.0,shopify,5,deny,manual,1650.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0332.jpg?v=1751972344,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0329.jpg?v=1751972344,kg,,1050.00,
premium-readymade-designer-embroidered-gown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0333.jpg?v=1751972344,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft-silk-maharani-paithani-saree,Soft Silk Maharani Paithani Saree,"<p>Maharani Paithani Saree</p>
<p>Soft Silk Material<br>All-Over Butta<br>Lining Pallu👌<br>Contrast Blouse<br>Quality Product💯<br></p>",Nirchal,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing > Saris & Lehengas,Womens Sarees,"",true,Color,1,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0310.jpg?v=1751970573,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0310.jpg?v=1751970573,kg,,800.00,active
soft-silk-maharani-paithani-saree,,,,,,,,,2,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0309.jpg?v=1751970573,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0309.jpg?v=1751970573,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,3,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0308.jpg?v=1751970573,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0308.jpg?v=1751970573,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,4,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0307.jpg?v=1751970573,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0307.jpg?v=1751970573,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,5,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0306.jpg?v=1751970573,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0306.jpg?v=1751970573,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,6,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0305.jpg?v=1751970572,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0305.jpg?v=1751970572,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,7,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0304.jpg?v=1751970572,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0304.jpg?v=1751970572,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,8,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0303.jpg?v=1751970573,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0303.jpg?v=1751970573,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,9,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0302.jpg?v=1751970572,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0302.jpg?v=1751970572,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,10,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0301.jpg?v=1751970573,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0301.jpg?v=1751970573,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,11,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0300.jpg?v=1751970572,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0300.jpg?v=1751970572,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,12,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0299.jpg?v=1751970572,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0299.jpg?v=1751970572,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,13,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0298.jpg?v=1751970573,13,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0298.jpg?v=1751970573,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,14,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0297.jpg?v=1751970573,14,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0297.jpg?v=1751970573,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,15,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0296.jpg?v=1751970572,15,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0296.jpg?v=1751970572,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,16,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0295.jpg?v=1751970572,16,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0295.jpg?v=1751970572,kg,,800.00,
soft-silk-maharani-paithani-saree,,,,,,,,,17,,,,,,,,,0.0,shopify,5,deny,manual,1300.00,,true,true,"",https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0294.jpg?v=1751970573,17,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0579/1829/2053/files/IMG-20250708-WA0294.jpg?v=1751970573,kg,,800.00,
